Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
79,Deborah,Anderson,36,Female,Address_79,Austin,19458794932,deborah.anderson@kag.com,Current,5027.9,04-11-2014,04-03-2023,79,26-09-2023,Transfer,2987.43,2040.47,78,79,35050.1,Mortgage,3.86,12,05-05-2022,Closed,79,AMEX,7692.29,1834.95,91.75,13-10-2023,20-01-2023,9311,79,15-04-2023,Praise,Resolved,22-08-2023,1
80,Joseph,Lewis,43,Other,Address_80,Dallas,19458794933,joseph.lewis@kag.com,Current,9461.48,24-02-2002,28-10-2023,80,04-06-2023,Deposit,1918.62,11380.1,58,80,14831.38,Personal,8.89,12,12-12-2022,Closed,80,AMEX,5756.9,4821.45,241.07,21-01-2023,17-07-2023,5682,80,20-10-2023,Praise,Pending,16-06-2023,1
81,Linda,Nelson,28,Female,Address_81,Fort Worth,19458794934,linda.nelson@kag.com,Current,1411.4,06-10-2018,19-06-2023,81,15-07-2023,Deposit,1049.44,361.96,1,81,45026.29,Personal,5.94,24,14-09-2020,Closed,81,AMEX,6346.33,3725.51,186.28,07-08-2023,24-08-2023,8898,81,17-06-2023,Complaint,Resolved,16-12-2023,1
82,Susan,Young,48,Other,Address_82,Sacramento,19458794935,susan.young@kag.com,Current,193.96,11-10-2010,13-01-2023,82,10-12-2023,Deposit,3143.98,-2950.02,64,82,49169.26,Mortgage,3.78,36,22-02-2022,Approved,82,MasterCard,4514.98,3553.84,177.69,30-10-2023,30-04-2023,4919,82,06-05-2023,Complaint,Resolved,04-04-2023,1
83,Daniel,Sanchez,18,Male,Address_83,Houston,19458794936,daniel.sanchez@kag.com,Savings,1459.81,16-05-2008,17-05-2023,83,15-04-2023,Deposit,3015.22,4475.03,72,83,4972.02,Auto,1.34,24,24-02-2021,Approved,83,MasterCard,1809.62,4365.64,218.28,22-07-2023,04-05-2023,9222,83,13-08-2023,Praise,Resolved,19-03-2023,1
84,Michelle,Thomas,57,Male,Address_84,Mesa,19458794937,michelle.thomas@kag.com,Current,1789.99,06-07-2015,12-08-2023,84,22-09-2023,Deposit,4873.3,-3083.31,72,84,20484.73,Mortgage,1.12,24,06-11-2020,Closed,84,AMEX,7285.15,1694.55,84.73,21-05-2023,11-07-2023,6577,84,30-10-2023,Complaint,Pending,11-07-2023,1
85,Charles,Harris,53,Female,Address_85,Louisville,19458794938,charles.harris@kag.com,Current,2584.02,10-01-2010,04-04-2023,85,15-03-2023,Transfer,2809.74,-225.72,93,85,15790.21,Mortgage,4.18,12,14-12-2022,Approved,85,AMEX,4087.24,1063.35,53.17,12-04-2023,31-10-2023,697,85,04-03-2023,Praise,Resolved,13-04-2023,1
86,Jessica,Ramirez,46,Other,Address_86,San Jose,19458794939,jessica.ramirez@kag.com,Current,8169.38,02-06-2018,26-06-2023,86,16-03-2023,Deposit,4372.74,3796.64,26,86,18247.52,Personal,2.94,24,03-08-2020,Rejected,86,MasterCard,6476.25,2191.43,109.57,25-03-2023,09-12-2023,4225,86,23-08-2023,Suggestion,Resolved,18-03-2023,1
87,Brian,Rodriguez,42,Other,Address_87,El Paso,19458794940,brian.rodriguez@kag.com,Savings,3831.12,12-04-2013,14-12-2023,87,07-04-2023,Deposit,4746.49,8577.61,90,87,14002.39,Mortgage,1.47,12,24-11-2021,Approved,87,AMEX,9170.78,2987.74,149.39,07-03-2023,16-12-2023,8866,87,02-07-2023,Complaint,Pending,24-02-2023,1
88,Karen,Smith,64,Male,Address_88,Denver,19458794941,karen.smith@kag.com,Current,8423.5,19-10-2015,23-12-2023,88,29-08-2023,Transfer,2179.57,10603.07,49,88,19750.58,Personal,5.98,12,08-09-2020,Approved,88,Visa,8514.73,2788,139.4,08-08-2023,13-04-2023,7888,88,07-07-2023,Complaint,Pending,19-03-2023,1
89,Timothy,Lewis,66,Other,Address_89,Atlanta,19458794942,timothy.lewis@kag.com,Savings,2792.15,02-07-2021,05-06-2023,89,19-05-2023,Transfer,273.94,3066.09,84,89,7929.32,Auto,9.9,48,30-08-2020,Approved,89,Visa,6663.31,1102.03,55.1,26-05-2023,21-03-2023,4072,89,03-03-2023,Praise,Pending,19-02-2023,1
90,Nancy,Perez,35,Other,Address_90,Colorado Springs,19458794943,nancy.perez@kag.com,Savings,8619.36,22-06-2022,01-05-2023,90,19-04-2023,Deposit,726.04,7893.32,44,90,14711.1,Personal,4.8,36,19-08-2020,Approved,90,MasterCard,3047.11,1343.47,67.17,11-08-2023,07-08-2023,1434,90,01-08-2023,Suggestion,Resolved,25-08-2023,1
91,Sandra,Thomas,20,Female,Address_91,Las Vegas,19458794944,sandra.thomas@kag.com,Current,180.1,25-11-2016,20-06-2023,91,28-01-2023,Deposit,2524.81,2704.91,43,91,37643.08,Mortgage,5.97,60,21-01-2020,Closed,91,Visa,5646.98,4628.69,231.43,28-05-2023,11-02-2023,6763,91,24-02-2023,Complaint,Pending,08-04-2023,1
92,Matthew,Green,35,Male,Address_92,Indianapolis,19458794945,matthew.green@kag.com,Savings,9351.9,12-03-2022,17-07-2023,92,12-04-2023,Withdrawal,4465.86,4886.04,49,92,17858.28,Mortgage,2.98,36,20-07-2021,Approved,92,MasterCard,4373.69,405.51,20.28,27-09-2023,30-11-2023,1807,92,03-01-2023,Complaint,Pending,11-05-2023,1
93,Brian,Baker,24,Other,Address_93,Tucson,19458794946,brian.baker@kag.com,Current,7485.89,29-11-2002,18-06-2023,93,16-12-2023,Deposit,3274.12,10760.01,52,93,11183.91,Mortgage,2.84,60,04-07-2022,Approved,93,Visa,6319.51,2520.25,126.01,02-09-2023,21-07-2023,7430,93,29-09-2023,Praise,Pending,18-08-2023,1
94,Kenneth,Green,45,Other,Address_94,Fort Worth,19458794947,kenneth.green@kag.com,Savings,4186.03,04-07-2002,21-06-2023,94,29-04-2023,Deposit,1015.39,3170.64,71,94,6313.76,Auto,3.96,48,04-09-2022,Rejected,94,MasterCard,7582.01,2373.34,118.67,19-07-2023,12-09-2023,2695,94,22-02-2023,Suggestion,Resolved,27-07-2023,1
95,Mark,Miller,34,Female,Address_95,Fresno,19458794948,mark.miller@kag.com,Savings,5815.62,18-08-2004,06-06-2023,95,13-03-2023,Withdrawal,3508.21,9323.83,32,95,18052.2,Mortgage,8.52,48,18-06-2021,Closed,95,Visa,7536.36,1916.85,95.84,12-12-2023,17-03-2023,2170,95,24-02-2023,Praise,Pending,26-04-2023,1
96,Joseph,Wilson,42,Female,Address_96,San Antonio,19458794949,joseph.wilson@kag.com,Current,9336.87,24-12-2016,20-11-2023,96,27-01-2023,Transfer,4472.15,13809.02,55,96,32527.05,Mortgage,9.65,36,05-09-2022,Rejected,96,MasterCard,1512.66,3918.05,195.9,27-10-2023,26-12-2023,1024,96,12-11-2023,Complaint,Resolved,26-04-2023,1
97,Brian,Lewis,35,Female,Address_97,Austin,19458794950,brian.lewis@kag.com,Current,5867.35,24-03-2008,29-07-2023,97,30-05-2023,Transfer,160.83,5706.52,18,97,13411.94,Personal,7.66,48,22-09-2020,Approved,97,Visa,4355.01,4612.91,230.65,04-10-2023,17-11-2023,2512,97,24-02-2023,Suggestion,Resolved,25-07-2023,1
98,James,Jackson,69,Female,Address_98,Milwaukee,19458794951,james.jackson@kag.com,Savings,2362.83,21-12-2013,08-10-2023,98,19-06-2023,Transfer,1221.63,3584.46,86,98,21699.84,Mortgage,1.19,48,18-10-2022,Approved,98,AMEX,4510.45,4986.37,249.32,06-10-2023,14-01-2023,7899,98,26-05-2023,Praise,Resolved,23-06-2023,1
99,Matthew,Jackson,57,Other,Address_99,Memphis,19458794952,matthew.jackson@kag.com,Current,5771.45,24-04-2009,15-07-2023,99,09-06-2023,Deposit,774.37,6545.82,59,99,47667.53,Personal,4.95,12,12-05-2021,Rejected,99,MasterCard,2685.39,613.7,30.68,30-07-2023,22-07-2023,3175,99,17-09-2023,Suggestion,Pending,10-02-2023,1
100,John,Johnson,60,Other,Address_100,San Jose,19458794953,john.johnson@kag.com,Current,8727.33,15-10-2004,27-09-2023,100,22-05-2023,Withdrawal,3922.67,12650,29,100,28065.78,Auto,4.79,48,01-08-2022,Rejected,100,AMEX,5380.02,214.28,10.71,03-01-2023,01-04-2023,8789,100,22-08-2023,Praise,Resolved,31-03-2023,1
101,David,Green,20,Other,Address_101,Milwaukee,19458794954,david.green@kag.com,Savings,9875.75,05-05-2020,06-07-2023,101,03-06-2023,Withdrawal,4458.47,14334.22,32,101,27064.99,Mortgage,9.42,24,18-05-2022,Approved,101,MasterCard,3511.78,1376.5,68.82,07-03-2023,23-09-2023,9703,101,17-05-2023,Complaint,Pending,17-12-2023,1
102,Nancy,Hall,42,Female,Address_102,Los Angeles,19458794955,nancy.hall@kag.com,Savings,5882.42,09-10-2003,03-03-2023,102,07-09-2023,Deposit,2777.24,3105.18,54,102,21087.22,Auto,7.71,48,03-02-2020,Rejected,102,MasterCard,4126.54,3412.51,170.63,23-04-2023,12-07-2023,31,102,07-01-2023,Praise,Resolved,07-05-2023,1
103,James,Anderson,24,Other,Address_103,Colorado Springs,19458794956,james.anderson@kag.com,Savings,1640.89,30-06-2021,25-05-2023,103,02-07-2023,Deposit,4242.53,-2601.64,84,103,28285.16,Mortgage,7.43,60,20-03-2021,Approved,103,MasterCard,6153.34,2022.65,101.13,18-07-2023,08-09-2023,4147,103,25-02-2023,Complaint,Pending,09-07-2023,1
104,Amanda,Williams,64,Male,Address_104,Charlotte,19458794957,amanda.williams@kag.com,Current,7740.35,24-06-2006,14-08-2023,104,22-07-2023,Deposit,3288.12,4452.23,31,104,49243.8,Mortgage,6.08,36,29-12-2020,Approved,104,AMEX,8627.02,2329.53,116.48,13-01-2023,20-03-2023,7328,104,07-07-2023,Complaint,Pending,28-04-2023,1
105,Linda,Hernandez,27,Male,Address_105,Austin,19458794958,linda.hernandez@kag.com,Savings,9969.42,09-03-2013,27-04-2023,105,12-03-2023,Deposit,3286.93,6682.49,43,105,13436.54,Mortgage,6.81,60,04-03-2020,Closed,105,MasterCard,4854.94,4997.11,249.86,03-05-2023,16-04-2023,4710,105,13-10-2023,Praise,Pending,05-06-2023,1
106,Nancy,Rivera,61,Other,Address_106,Fresno,19458794959,nancy.rivera@kag.com,Current,4789,04-12-2002,25-07-2023,106,02-07-2023,Transfer,2902.74,1886.26,41,106,47154.47,Personal,7.29,12,10-11-2021,Rejected,106,MasterCard,5861.01,2456.68,122.83,27-09-2023,14-03-2023,6998,106,19-01-2023,Suggestion,Resolved,20-09-2023,1
107,William,Robinson,61,Female,Address_107,Colorado Springs,19458794960,william.robinson@kag.com,Savings,3898.95,03-12-2021,22-12-2023,107,22-06-2023,Withdrawal,259.59,3639.36,8,107,8304.48,Personal,5.97,48,03-12-2022,Closed,107,MasterCard,8157.08,4576.73,228.84,21-07-2023,19-04-2023,7527,107,27-02-2023,Complaint,Pending,11-02-2023,1
108,Thomas,Flores,68,Male,Address_108,Houston,19458794961,thomas.flores@kag.com,Current,5569.76,06-08-2006,07-03-2023,108,30-01-2023,Withdrawal,4685.52,10255.28,43,108,6444.16,Personal,8.6,24,20-04-2020,Approved,108,Visa,4867.49,2058.35,102.92,03-04-2023,06-10-2023,233,108,11-12-2023,Praise,Resolved,15-03-2023,1
109,Linda,Moore,36,Other,Address_109,Austin,19458794962,linda.moore@kag.com,Current,1731.19,27-11-2018,28-10-2023,109,18-11-2023,Withdrawal,1785.3,3516.49,51,109,33078.81,Mortgage,1.33,12,01-09-2022,Closed,109,AMEX,4475.64,2200.76,110.04,25-03-2023,26-09-2023,3505,109,11-04-2023,Suggestion,Pending,01-08-2023,1
110,Andrew,Mitchell,32,Male,Address_110,Memphis,19458794963,andrew.mitchell@kag.com,Savings,9715.71,12-04-2015,23-11-2023,110,21-12-2023,Transfer,4014.86,5700.85,8,110,13307.77,Mortgage,9.47,36,06-07-2022,Closed,110,MasterCard,6993.33,3857.36,192.87,21-01-2023,19-07-2023,6390,110,29-04-2023,Suggestion,Pending,04-11-2023,1
111,Andrew,Johnson,38,Male,Address_111,Los Angeles,19458794964,andrew.johnson@kag.com,Savings,8399.51,26-03-2011,28-01-2023,111,03-06-2023,Transfer,4051.82,12451.33,9,111,22775.22,Mortgage,7.96,48,24-10-2020,Approved,111,AMEX,3437.91,4507.25,225.36,21-07-2023,18-05-2023,6264,111,04-05-2023,Suggestion,Pending,14-12-2023,1
112,Steven,Young,38,Male,Address_112,Indianapolis,19458794965,steven.young@kag.com,Current,1218.61,22-09-2014,11-11-2023,112,30-03-2023,Withdrawal,4829.15,6047.76,78,112,36753.08,Personal,5.76,36,02-06-2021,Approved,112,AMEX,1256.36,4064.69,203.23,12-03-2023,11-03-2023,7027,112,09-10-2023,Praise,Pending,26-09-2023,1
113,Robert,Davis,54,Male,Address_113,Colorado Springs,19458794966,robert.davis@kag.com,Savings,9456.31,22-01-2017,21-09-2023,113,09-08-2023,Transfer,1640.23,11096.54,46,113,27207.23,Personal,8.74,12,31-08-2020,Closed,113,Visa,2209.7,2357.23,117.86,10-11-2023,20-05-2023,2290,113,18-08-2023,Praise,Pending,08-12-2023,1
114,Carol,Perez,45,Other,Address_114,San Jose,19458794967,carol.perez@kag.com,Savings,9433.91,11-09-2012,09-08-2023,114,07-11-2023,Transfer,4987.02,4446.89,33,114,1673.72,Auto,8.45,24,14-06-2022,Closed,114,AMEX,3479.44,3490.18,174.51,30-10-2023,17-05-2023,4252,114,18-10-2023,Suggestion,Resolved,14-04-2023,1
115,Joshua,Garcia,62,Male,Address_115,Atlanta,19458794968,joshua.garcia@kag.com,Current,3231.91,01-01-2015,10-01-2023,115,24-12-2023,Withdrawal,1509.87,1722.04,58,115,15986.32,Personal,4.77,36,04-07-2020,Rejected,115,Visa,8283.82,1318.87,65.94,30-07-2023,26-09-2023,5608,115,26-06-2023,Praise,Pending,28-10-2023,1
116,Kenneth,Lopez,49,Other,Address_116,San Francisco,19458794969,kenneth.lopez@kag.com,Current,6229.51,24-11-2013,04-10-2023,116,17-11-2023,Deposit,2262.34,8491.85,79,116,4169.65,Auto,8.56,48,25-11-2021,Closed,116,AMEX,2894.62,385.92,19.3,29-12-2023,04-03-2023,6192,116,21-03-2023,Suggestion,Resolved,06-08-2023,1
118,John,Flores,44,Male,Address_118,Denver,19458794971,john.flores@kag.com,Savings,933.49,13-01-2014,04-01-2023,118,08-04-2023,Deposit,783.39,1716.88,94,118,39937.78,Personal,5.22,60,16-11-2021,Closed,118,Visa,3783.95,120.35,6.02,17-01-2023,17-10-2023,4647,118,14-11-2023,Suggestion,Pending,15-09-2023,1
119,David,Scott,40,Male,Address_119,San Antonio,19458794972,david.scott@kag.com,Savings,5067.77,26-01-2013,30-06-2023,119,11-02-2023,Transfer,1339.2,6406.97,31,119,49208.24,Mortgage,3.09,36,19-06-2020,Rejected,119,AMEX,1529.45,2222.57,111.13,03-10-2023,04-06-2023,1429,119,31-08-2023,Complaint,Resolved,06-09-2023,1
120,Linda,Anderson,27,Other,Address_120,Kansas City,19458794973,linda.anderson@kag.com,Savings,591.81,30-08-2006,26-03-2023,120,27-10-2023,Deposit,3643.29,-3051.48,69,120,44370.37,Personal,2.12,24,28-09-2021,Closed,120,AMEX,8489.28,3278.29,163.91,25-02-2023,23-01-2023,8769,120,10-09-2023,Suggestion,Resolved,28-06-2023,1
121,Barbara,Ramirez,57,Male,Address_121,San Diego,19458794974,barbara.ramirez@kag.com,Savings,8761.43,30-01-2013,25-01-2023,121,10-03-2023,Deposit,4872.18,13633.61,83,121,24291.27,Auto,9.05,12,08-03-2021,Approved,121,MasterCard,9401.57,167.13,8.36,19-05-2023,26-09-2023,43,121,18-01-2023,Suggestion,Pending,22-03-2023,1
123,Steven,Hall,23,Female,Address_123,Atlanta,19458794976,steven.hall@kag.com,Savings,766.33,23-06-2001,18-07-2023,123,21-09-2023,Deposit,4312.87,-3546.54,11,123,33949.49,Personal,7.16,36,19-05-2022,Closed,123,AMEX,5587.79,2604.08,130.2,01-04-2023,19-11-2023,9171,123,07-01-2023,Praise,Resolved,22-08-2023,1
124,Deborah,Moore,41,Male,Address_124,Los Angeles,19458794977,deborah.moore@kag.com,Current,568.12,21-04-2007,18-07-2023,124,28-12-2023,Transfer,197.06,765.18,74,124,26705.38,Mortgage,4.38,48,24-12-2021,Closed,124,MasterCard,3590.78,4697.89,234.89,13-04-2023,24-04-2023,6392,124,31-05-2023,Suggestion,Resolved,18-01-2023,1
125,Daniel,Johnson,35,Female,Address_125,Austin,19458794978,daniel.johnson@kag.com,Savings,2292.04,16-03-2003,06-04-2023,125,04-03-2023,Withdrawal,2889.36,5181.4,33,125,19161.66,Auto,5.9,24,09-11-2021,Closed,125,AMEX,5948.94,706.91,35.35,13-10-2023,10-06-2023,150,125,08-03-2023,Praise,Pending,19-09-2023,1
126,Nancy,Gonzalez,27,Other,Address_126,Las Vegas,19458794979,nancy.gonzalez@kag.com,Savings,9306.59,31-07-2003,06-04-2023,126,25-07-2023,Withdrawal,4571.32,4735.27,61,126,34367.34,Personal,4.13,60,24-01-2021,Approved,126,Visa,7321.96,3392.53,169.63,15-12-2023,09-02-2023,8470,126,03-01-2023,Praise,Resolved,25-07-2023,1
127,Paul,Hall,32,Male,Address_127,Philadelphia,19458794980,paul.hall@kag.com,Savings,7713.24,06-06-2018,05-10-2023,127,28-05-2023,Deposit,3415.16,4298.08,88,127,29916.54,Mortgage,7.68,12,19-03-2020,Closed,127,MasterCard,9860.94,3272.27,163.61,06-02-2023,09-05-2023,9401,127,05-11-2023,Suggestion,Pending,21-06-2023,1
128,Andrew,Anderson,62,Male,Address_128,Detroit,19458794981,andrew.anderson@kag.com,Current,6797.33,23-01-2010,18-02-2023,128,25-11-2023,Withdrawal,3385.55,10182.88,15,128,31095.06,Auto,8.08,60,22-03-2020,Approved,128,AMEX,4135.25,1529.74,76.49,13-07-2023,17-10-2023,6486,128,29-01-2023,Complaint,Pending,07-01-2023,1
129,Amanda,Martin,60,Female,Address_129,San Antonio,19458794982,amanda.martin@kag.com,Savings,7785.84,10-03-2004,30-03-2023,129,12-09-2023,Withdrawal,1023.17,6762.67,29,129,20591.74,Personal,4.87,12,22-08-2020,Closed,129,MasterCard,3290.08,379.47,18.97,07-05-2023,24-12-2023,8687,129,09-03-2023,Praise,Resolved,31-01-2023,1
130,Michelle,Lewis,51,Female,Address_130,Colorado Springs,19458794983,michelle.lewis@kag.com,Current,2074.82,06-02-2004,06-01-2023,130,08-09-2023,Withdrawal,4307.09,6381.91,27,130,37226.44,Personal,8.74,60,07-07-2022,Closed,130,AMEX,7014.85,3045.93,152.3,02-10-2023,29-04-2023,2220,130,10-02-2023,Suggestion,Pending,06-01-2023,1
131,Lisa,Adams,25,Male,Address_131,Denver,19458794984,lisa.adams@kag.com,Current,2640.22,10-06-2010,26-05-2023,131,18-09-2023,Withdrawal,4326.58,6966.8,20,131,4985.8,Mortgage,4.2,36,08-08-2020,Closed,131,AMEX,8587.19,2216.28,110.81,06-11-2023,31-05-2023,8979,131,02-07-2023,Praise,Resolved,22-12-2023,1
133,Andrew,Williams,52,Female,Address_133,Memphis,19458794986,andrew.williams@kag.com,Savings,6090.15,15-10-2012,28-01-2023,133,11-01-2023,Withdrawal,2138.82,8228.97,14,133,36807.3,Mortgage,6.85,60,24-12-2021,Rejected,133,MasterCard,1390.08,3900.56,195.03,16-07-2023,08-04-2023,987,133,13-09-2023,Praise,Resolved,23-02-2023,1
134,James,Jackson,44,Male,Address_134,Colorado Springs,19458794987,james.jackson@kag.com,Savings,6121.38,09-09-2013,02-10-2023,134,17-01-2023,Deposit,4123.12,1998.26,37,134,26281.23,Personal,5.1,24,13-04-2020,Closed,134,AMEX,6231.45,2024.65,101.23,22-10-2023,14-02-2023,9179,134,22-10-2023,Complaint,Resolved,30-03-2023,1
135,Andrew,Williams,42,Female,Address_135,Los Angeles,19458794988,andrew.williams@kag.com,Savings,2165.22,16-06-2005,12-02-2023,135,09-03-2023,Withdrawal,2330.33,4495.55,88,135,13900.87,Mortgage,9,60,06-12-2021,Approved,135,AMEX,2174.01,3085.42,154.27,21-12-2023,15-08-2023,1932,135,06-11-2023,Suggestion,Resolved,11-02-2023,1
136,Paul,Wilson,20,Other,Address_136,Denver,19458794989,paul.wilson@kag.com,Current,4423.6,05-06-2001,09-04-2023,136,05-01-2023,Transfer,4114.85,8538.45,49,136,26444.55,Mortgage,6.15,48,26-03-2022,Closed,136,MasterCard,6662.18,1281.2,64.06,07-01-2023,10-05-2023,4718,136,28-12-2023,Praise,Resolved,26-03-2023,1
137,Timothy,Flores,38,Female,Address_137,Houston,19458794990,timothy.flores@kag.com,Current,6931.2,23-02-2008,23-05-2023,137,25-07-2023,Withdrawal,2429.73,9360.93,36,137,7031.22,Mortgage,8.56,60,08-03-2021,Approved,137,MasterCard,6093.49,391.53,19.58,17-04-2023,30-11-2023,7801,137,13-01-2023,Complaint,Resolved,18-09-2023,1
138,Susan,Brown,56,Male,Address_138,Philadelphia,19458794991,susan.brown@kag.com,Savings,3165.23,07-07-2020,19-10-2023,138,23-03-2023,Deposit,2903.17,6068.4,58,138,14972.04,Personal,7.6,12,12-11-2021,Approved,138,MasterCard,8212.72,775.69,38.78,24-05-2023,20-12-2023,8387,138,04-09-2023,Praise,Pending,01-04-2023,1
139,Michael,Hernandez,49,Female,Address_139,Atlanta,19458794992,michael.hernandez@kag.com,Current,847.22,05-11-2020,07-04-2023,139,08-03-2023,Transfer,3742.63,4589.85,93,139,21643.69,Personal,5.79,48,11-09-2021,Rejected,139,MasterCard,8175.18,1838.14,91.91,16-10-2023,11-01-2023,6968,139,29-12-2023,Praise,Resolved,28-06-2023,1
140,James,Walker,67,Other,Address_140,Louisville,19458794993,james.walker@kag.com,Savings,2054.16,21-01-2016,26-03-2023,140,02-09-2023,Withdrawal,1332.32,721.84,15,140,33988.46,Auto,3.94,36,01-05-2022,Closed,140,Visa,8492.02,3669.04,183.45,16-02-2023,16-10-2023,4561,140,19-10-2023,Praise,Resolved,12-06-2023,1
141,Robert,Nelson,38,Male,Address_141,Baltimore,19458794994,robert.nelson@kag.com,Current,1730.88,04-04-2013,25-10-2023,141,24-09-2023,Deposit,1241.76,2972.64,39,141,10173.62,Personal,9.56,36,01-12-2021,Closed,141,Visa,9408.31,2928.2,146.41,07-07-2023,18-04-2023,714,141,28-01-2023,Praise,Resolved,20-11-2023,1
142,Sandra,Young,26,Male,Address_142,San Antonio,19458794995,sandra.young@kag.com,Savings,6356.23,02-03-2003,01-04-2023,142,27-08-2023,Deposit,3342.53,9698.76,5,142,8750.37,Personal,1.51,36,08-10-2020,Approved,142,Visa,6312.22,1881.02,94.05,31-07-2023,27-12-2023,9063,142,18-10-2023,Complaint,Resolved,16-12-2023,1
143,Susan,Clark,67,Male,Address_143,Dallas,19458794996,susan.clark@kag.com,Savings,778.63,02-05-2021,28-10-2023,143,19-08-2023,Deposit,4770.03,-3991.4,97,143,30782.02,Mortgage,9.05,24,28-02-2020,Closed,143,MasterCard,2303.07,2371.43,118.57,27-05-2023,27-09-2023,6128,143,29-07-2023,Praise,Resolved,25-02-2023,1
144,Joshua,Robinson,18,Male,Address_144,Boston,19458794997,joshua.robinson@kag.com,Current,8859.02,15-10-2001,30-01-2023,144,16-08-2023,Withdrawal,2235.71,6623.31,45,144,34297.73,Mortgage,5.56,36,03-05-2021,Rejected,144,Visa,9231.54,2908.31,145.42,04-07-2023,28-04-2023,2160,144,20-07-2023,Suggestion,Resolved,19-12-2023,1
145,Anthony,Nelson,21,Other,Address_145,Tucson,19458794998,anthony.nelson@kag.com,Current,935.43,21-02-2007,22-10-2023,145,02-06-2023,Transfer,4492.03,5427.46,1,145,5099.13,Personal,7.74,60,02-08-2020,Closed,145,AMEX,9968.85,846.06,42.3,11-06-2023,30-10-2023,8707,145,27-04-2023,Praise,Pending,05-03-2023,1
146,David,Johnson,21,Male,Address_146,New York,19458794999,david.johnson@kag.com,Current,6019.31,06-05-2013,23-06-2023,146,11-02-2023,Withdrawal,2595.75,3423.56,47,146,2625,Personal,4.01,48,12-04-2020,Approved,146,Visa,1346.18,1359.01,67.95,16-07-2023,21-09-2023,358,146,15-09-2023,Suggestion,Pending,03-11-2023,1
147,Joseph,Carter,66,Other,Address_147,Philadelphia,19458795000,joseph.carter@kag.com,Savings,9302.37,11-11-2022,05-07-2023,147,18-10-2023,Transfer,4869.92,14172.29,34,147,8210.34,Mortgage,4.46,12,11-10-2021,Approved,147,AMEX,6418.03,1382.53,69.13,03-08-2023,22-05-2023,2320,147,22-04-2023,Praise,Resolved,04-06-2023,1
149,Sandra,Ramirez,51,Female,Address_149,Jacksonville,19458795002,sandra.ramirez@kag.com,Savings,3892.74,17-05-2000,08-09-2023,149,28-02-2023,Deposit,4299.19,-406.45,88,149,33959.29,Mortgage,9.59,12,08-10-2020,Closed,149,Visa,3733.76,998.89,49.94,12-10-2023,30-07-2023,9159,149,04-04-2023,Praise,Pending,25-07-2023,1
150,Carol,Walker,44,Female,Address_150,Louisville,19458795003,carol.walker@kag.com,Savings,3346.66,16-06-2001,19-04-2023,150,27-04-2023,Deposit,3401.22,6747.88,54,150,46130.27,Auto,1.39,24,22-11-2020,Approved,150,AMEX,7923.47,2796.43,139.82,12-05-2023,24-04-2023,1150,150,02-03-2023,Praise,Pending,05-11-2023,1
151,Richard,King,32,Male,Address_151,Austin,19458795004,richard.king@kag.com,Savings,3507.67,27-03-2009,01-08-2023,151,06-09-2023,Deposit,4343.78,-836.11,87,151,33571.03,Mortgage,4.48,24,20-03-2021,Approved,151,AMEX,3712.46,1131.56,56.58,02-09-2023,19-12-2023,3012,151,08-08-2023,Praise,Resolved,29-07-2023,1
152,Emily,Anderson,62,Male,Address_152,Tucson,19458795005,emily.anderson@kag.com,Savings,6043.08,31-10-2018,06-08-2023,152,17-02-2023,Withdrawal,2968.06,3075.02,60,152,48296.62,Auto,4.01,12,21-03-2021,Closed,152,Visa,2347.08,2909.99,145.5,05-10-2023,13-04-2023,3935,152,08-08-2023,Complaint,Pending,22-08-2023,1
153,Joshua,Mitchell,49,Other,Address_153,New York,19458795006,joshua.mitchell@kag.com,Current,2694.82,11-08-2008,10-12-2023,153,01-08-2023,Transfer,2841.01,5535.83,77,153,22506.43,Personal,8.32,60,30-01-2022,Closed,153,AMEX,3183.69,120.08,6,26-07-2023,06-09-2023,3765,153,13-08-2023,Suggestion,Pending,29-07-2023,1
