CustomerSK,Customer ID,First Name,Last Name,Age,Gender,City,Email,Segment_Label
304,327,John,Nelson,35,Male,Los Angeles,john.nelson@kag.com,High-Value/Frequent
305,328,Michael,Harris,25,Male,Indianapolis,michael.harris@kag.com,High-Value/Frequent
306,329,Thomas,Martin,44,Other,Kansas City,thomas.martin@kag.com,Low-Value/New
307,330,Steven,Mitchell,59,Male,New York,steven.mitchell@kag.com,Mid-Value/Loyal
308,331,Deborah,Jackson,19,Female,Austin,deborah.jackson@kag.com,Low-Value/New
309,332,Barbara,Thompson,52,Male,Sacramento,barbara.thompson@kag.com,Low-Value/New
310,333,Lisa,White,43,Male,Memphis,lisa.white@kag.com,Low-Value/New
311,334,Lisa,Hernandez,40,Female,Atlanta,lisa.hernandez@kag.com,Low-Value/New
312,335,Melissa,Rivera,22,Other,San Francisco,melissa.rivera@kag.com,High-Value/Frequent
313,336,Ashley,King,33,Male,Colorado Springs,ashley.king@kag.com,Low-Value/New
314,339,Brian,Jones,36,Female,Chicago,brian.jones@kag.com,Mid-Value/Loyal
315,340,Linda,Lee,33,Other,Jacksonville,linda.lee@kag.com,Low-Value/New
316,341,Anthony,Lopez,49,Male,Columbus,anthony.lopez@kag.com,Low-Value/New
317,342,Anthony,Roberts,29,Other,Fort Worth,anthony.roberts@kag.com,Mid-Value/Loyal
318,343,Kimberly,Brown,19,Male,Baltimore,kimberly.brown@kag.com,Mid-Value/Loyal
319,344,Charles,Carter,60,Female,Albuquerque,charles.carter@kag.com,Mid-Value/Loyal
320,346,Steven,Martin,43,Male,Albuquerque,steven.martin@kag.com,High-Value/Frequent
321,348,Timothy,Harris,41,Other,New York,timothy.harris@kag.com,Low-Value/New
322,349,Steven,Wilson,22,Male,Los Angeles,steven.wilson@kag.com,Low-Value/New
323,350,Robert,Hernandez,38,Other,San Francisco,robert.hernandez@kag.com,Low-Value/New
324,351,Deborah,Young,63,Male,Baltimore,deborah.young@kag.com,High-Value/Frequent
325,352,Christopher,Hernandez,35,Female,Colorado Springs,christopher.hernandez@kag.com,High-Value/Frequent
326,353,Patricia,Moore,56,Other,San Antonio,patricia.moore@kag.com,High-Value/Frequent
327,354,Andrew,Clark,22,Other,Portland,andrew.clark@kag.com,High-Value/Frequent
328,355,Ronald,Moore,25,Female,Dallas,ronald.moore@kag.com,High-Value/Frequent
329,357,Amanda,Hernandez,64,Female,Fresno,amanda.hernandez@kag.com,High-Value/Frequent
330,358,Betty,Lee,22,Female,New York,betty.lee@kag.com,Low-Value/New
331,359,Ashley,Baker,30,Female,Dallas,ashley.baker@kag.com,Low-Value/New
332,360,Mark,Jones,36,Male,Oklahoma City,mark.jones@kag.com,Mid-Value/Loyal
333,361,Melissa,Thompson,46,Female,Denver,melissa.thompson@kag.com,Low-Value/New
334,362,Jennifer,Green,19,Other,Mesa,jennifer.green@kag.com,High-Value/Frequent
335,363,Andrew,Harris,54,Male,Omaha,andrew.harris@kag.com,Mid-Value/Loyal
336,364,Kenneth,Green,43,Female,Houston,kenneth.green@kag.com,Mid-Value/Loyal
337,365,Paul,Martinez,46,Female,Dallas,paul.martinez@kag.com,High-Value/Frequent
338,366,Nancy,Perez,22,Female,Washington,nancy.perez@kag.com,Low-Value/New
339,367,Mark,Jackson,49,Other,Seattle,mark.jackson@kag.com,High-Value/Frequent
340,368,Ronald,Smith,55,Male,Fort Worth,ronald.smith@kag.com,Low-Value/New
341,369,Melissa,Miller,65,Male,Colorado Springs,melissa.miller@kag.com,High-Value/Frequent
342,370,Donald,Brown,19,Male,Dallas,donald.brown@kag.com,Low-Value/New
343,371,Andrew,Smith,22,Other,Philadelphia,andrew.smith@kag.com,Mid-Value/Loyal
344,372,Steven,Anderson,64,Female,Denver,steven.anderson@kag.com,High-Value/Frequent
345,373,Charles,Flores,50,Male,San Antonio,charles.flores@kag.com,High-Value/Frequent
346,374,Emily,Lopez,68,Female,Indianapolis,emily.lopez@kag.com,Low-Value/New
347,375,Daniel,Perez,52,Other,Phoenix,daniel.perez@kag.com,High-Value/Frequent
348,376,Steven,Perez,36,Male,Indianapolis,steven.perez@kag.com,High-Value/Frequent
349,377,Michael,Roberts,32,Other,New York,michael.roberts@kag.com,High-Value/Frequent
350,378,Karen,Campbell,52,Male,Atlanta,karen.campbell@kag.com,Mid-Value/Loyal
351,379,Matthew,Taylor,25,Male,Colorado Springs,matthew.taylor@kag.com,Mid-Value/Loyal
352,380,Carol,Lewis,64,Female,Denver,carol.lewis@kag.com,High-Value/Frequent
353,381,Donald,Rivera,18,Other,Atlanta,donald.rivera@kag.com,Mid-Value/Loyal
354,382,Michael,Wilson,55,Male,San Francisco,michael.wilson@kag.com,Low-Value/New
355,383,Michelle,Roberts,39,Male,Detroit,michelle.roberts@kag.com,High-Value/Frequent
356,384,Melissa,Martin,34,Other,Washington,melissa.martin@kag.com,High-Value/Frequent
357,385,Nancy,Roberts,33,Female,San Diego,nancy.roberts@kag.com,High-Value/Frequent
358,386,Stephanie,Mitchell,62,Other,Tucson,stephanie.mitchell@kag.com,Mid-Value/Loyal
359,387,Emily,Allen,18,Male,Los Angeles,emily.allen@kag.com,Low-Value/New
360,388,Timothy,Nelson,20,Other,Baltimore,timothy.nelson@kag.com,Mid-Value/Loyal
361,389,Lisa,Anderson,23,Female,Oklahoma City,lisa.anderson@kag.com,High-Value/Frequent
362,390,Daniel,Lopez,69,Female,Seattle,daniel.lopez@kag.com,Low-Value/New
363,391,Mary,Flores,20,Female,Jacksonville,mary.flores@kag.com,Mid-Value/Loyal
364,392,Anthony,Martin,64,Female,Las Vegas,anthony.martin@kag.com,Low-Value/New
365,393,Carol,Robinson,47,Female,Houston,carol.robinson@kag.com,Low-Value/New
366,394,Mary,Nguyen,64,Female,Atlanta,mary.nguyen@kag.com,High-Value/Frequent
367,395,Sandra,Williams,28,Female,Houston,sandra.williams@kag.com,Mid-Value/Loyal
368,396,Thomas,Ramirez,44,Male,San Jose,thomas.ramirez@kag.com,Low-Value/New
369,397,Michelle,Sanchez,39,Other,Boston,michelle.sanchez@kag.com,Low-Value/New
370,398,Steven,Robinson,23,Female,San Jose,steven.robinson@kag.com,Mid-Value/Loyal
371,399,David,Gonzalez,55,Other,Seattle,david.gonzalez@kag.com,Mid-Value/Loyal
372,400,Kevin,Gonzalez,58,Other,Las Vegas,kevin.gonzalez@kag.com,Low-Value/New
373,401,Deborah,Johnson,63,Male,Los Angeles,deborah.johnson@kag.com,High-Value/Frequent
374,402,Joshua,Torres,48,Other,Tucson,joshua.torres@kag.com,Mid-Value/Loyal
375,404,Carol,Nguyen,23,Female,Dallas,carol.nguyen@kag.com,Low-Value/New
376,405,Sandra,Johnson,67,Female,Louisville,sandra.johnson@kag.com,High-Value/Frequent
377,406,Andrew,Scott,37,Other,Sacramento,andrew.scott@kag.com,Mid-Value/Loyal
378,407,Stephanie,Sanchez,64,Female,Colorado Springs,stephanie.sanchez@kag.com,Low-Value/New
379,408,Matthew,Hernandez,58,Male,Jacksonville,matthew.hernandez@kag.com,Mid-Value/Loyal
380,409,Nancy,Davis,28,Other,New York,nancy.davis@kag.com,Mid-Value/Loyal
381,410,Richard,Baker,19,Other,Nashville,richard.baker@kag.com,Mid-Value/Loyal
382,411,John,Flores,48,Male,Dallas,john.flores@kag.com,High-Value/Frequent
383,412,Margaret,Nelson,55,Male,Charlotte,margaret.nelson@kag.com,High-Value/Frequent
384,413,Brian,Perez,43,Male,Sacramento,brian.perez@kag.com,Mid-Value/Loyal
385,414,Sarah,Martin,44,Male,Phoenix,sarah.martin@kag.com,Mid-Value/Loyal
386,415,James,Davis,63,Other,Washington,james.davis@kag.com,High-Value/Frequent
387,416,Linda,Lewis,63,Female,El Paso,linda.lewis@kag.com,Mid-Value/Loyal
388,417,Melissa,Flores,48,Female,San Antonio,melissa.flores@kag.com,High-Value/Frequent
389,418,Jessica,Sanchez,41,Female,El Paso,jessica.sanchez@kag.com,Mid-Value/Loyal
390,419,Susan,Robinson,30,Female,Boston,susan.robinson@kag.com,Mid-Value/Loyal
391,420,Barbara,Taylor,42,Male,Portland,barbara.taylor@kag.com,Mid-Value/Loyal
392,421,Daniel,Martin,54,Female,Philadelphia,daniel.martin@kag.com,High-Value/Frequent
393,422,Joseph,Thomas,58,Female,Fresno,joseph.thomas@kag.com,High-Value/Frequent
394,423,Betty,Rivera,42,Other,Dallas,betty.rivera@kag.com,Low-Value/New
395,424,Kimberly,Nelson,46,Other,Tucson,kimberly.nelson@kag.com,Mid-Value/Loyal
396,425,Mary,Miller,48,Female,Philadelphia,mary.miller@kag.com,High-Value/Frequent
397,426,Emily,Thomas,60,Male,Atlanta,emily.thomas@kag.com,Mid-Value/Loyal
398,427,Daniel,Hall,56,Female,Milwaukee,daniel.hall@kag.com,Low-Value/New
399,428,Lisa,Campbell,19,Male,Fresno,lisa.campbell@kag.com,High-Value/Frequent
400,429,Matthew,Mitchell,29,Other,Memphis,matthew.mitchell@kag.com,Mid-Value/Loyal
401,430,Lisa,Clark,22,Male,Columbus,lisa.clark@kag.com,High-Value/Frequent
402,431,Lisa,Thompson,44,Female,Mesa,lisa.thompson@kag.com,Mid-Value/Loyal
403,432,Ronald,White,51,Other,Mesa,ronald.white@kag.com,Low-Value/New
404,433,Carol,Rodriguez,31,Female,Charlotte,carol.rodriguez@kag.com,High-Value/Frequent
405,434,Jennifer,Wright,24,Female,San Diego,jennifer.wright@kag.com,High-Value/Frequent
406,435,Joseph,Martin,54,Male,Detroit,joseph.martin@kag.com,High-Value/Frequent
407,436,Kevin,Torres,53,Female,Mesa,kevin.torres@kag.com,Mid-Value/Loyal
408,437,Paul,Adams,27,Female,Nashville,paul.adams@kag.com,Low-Value/New
409,438,Steven,Taylor,46,Other,Louisville,steven.taylor@kag.com,Mid-Value/Loyal
410,439,Linda,Campbell,33,Male,Houston,linda.campbell@kag.com,Low-Value/New
411,440,Amanda,Walker,55,Male,Indianapolis,amanda.walker@kag.com,High-Value/Frequent
412,441,Amanda,Davis,38,Other,Washington,amanda.davis@kag.com,Low-Value/New
413,442,Robert,Anderson,55,Other,Fort Worth,robert.anderson@kag.com,High-Value/Frequent
414,443,Joshua,Walker,58,Male,Indianapolis,joshua.walker@kag.com,High-Value/Frequent
415,444,Patricia,Robinson,50,Other,Omaha,patricia.robinson@kag.com,High-Value/Frequent
416,445,Jennifer,Rivera,46,Male,Kansas City,jennifer.rivera@kag.com,High-Value/Frequent
417,446,Brian,Martin,65,Other,Atlanta,brian.martin@kag.com,High-Value/Frequent
418,447,Emily,Hill,34,Male,Memphis,emily.hill@kag.com,Low-Value/New
419,448,Ashley,Lopez,30,Male,Seattle,ashley.lopez@kag.com,Mid-Value/Loyal
420,449,Timothy,Carter,23,Other,Jacksonville,timothy.carter@kag.com,Low-Value/New
421,450,Andrew,Taylor,19,Female,Colorado Springs,andrew.taylor@kag.com,High-Value/Frequent
422,451,Michelle,Adams,25,Female,Seattle,michelle.adams@kag.com,Mid-Value/Loyal
423,452,Jessica,Robinson,49,Other,New York,jessica.robinson@kag.com,Mid-Value/Loyal
424,453,Richard,Lewis,53,Male,Colorado Springs,richard.lewis@kag.com,High-Value/Frequent
425,454,Stephanie,Jackson,26,Other,Nashville,stephanie.jackson@kag.com,Mid-Value/Loyal
426,455,Carol,Rivera,40,Female,New York,carol.rivera@kag.com,High-Value/Frequent
427,456,Ashley,Hernandez,24,Male,Charlotte,ashley.hernandez@kag.com,Mid-Value/Loyal
428,457,Christopher,King,48,Male,Houston,christopher.king@kag.com,Mid-Value/Loyal
429,458,Thomas,Roberts,38,Male,Oklahoma City,thomas.roberts@kag.com,High-Value/Frequent
430,461,Sandra,King,19,Male,Fresno,sandra.king@kag.com,High-Value/Frequent
431,462,Paul,Martin,57,Male,Tucson,paul.martin@kag.com,Low-Value/New
432,463,Sandra,Roberts,28,Female,Fresno,sandra.roberts@kag.com,Mid-Value/Loyal
433,464,Daniel,Nguyen,54,Female,Colorado Springs,daniel.nguyen@kag.com,Low-Value/New
434,465,David,White,35,Male,Jacksonville,david.white@kag.com,Low-Value/New
435,466,Barbara,Martinez,61,Other,Oklahoma City,barbara.martinez@kag.com,Mid-Value/Loyal
436,467,James,Young,41,Other,New York,james.young@kag.com,Mid-Value/Loyal
437,468,James,Anderson,69,Other,San Jose,james.anderson@kag.com,High-Value/Frequent
438,469,Timothy,Torres,36,Female,New York,timothy.torres@kag.com,High-Value/Frequent
439,470,Kimberly,Martin,22,Other,Phoenix,kimberly.martin@kag.com,Low-Value/New
440,471,Emily,Williams,46,Other,Indianapolis,emily.williams@kag.com,High-Value/Frequent
441,472,Deborah,Torres,56,Female,Charlotte,deborah.torres@kag.com,Mid-Value/Loyal
442,473,Matthew,Flores,19,Other,Louisville,matthew.flores@kag.com,High-Value/Frequent
443,474,Michelle,Davis,34,Male,Milwaukee,michelle.davis@kag.com,High-Value/Frequent
444,475,Brian,Flores,62,Female,El Paso,brian.flores@kag.com,Mid-Value/Loyal
445,476,James,Baker,28,Male,San Francisco,james.baker@kag.com,Mid-Value/Loyal
446,477,Jessica,Thompson,54,Other,Fresno,jessica.thompson@kag.com,Low-Value/New
447,478,Joshua,Flores,30,Male,San Jose,joshua.flores@kag.com,Mid-Value/Loyal
448,479,Robert,Hernandez,46,Female,Columbus,robert.hernandez@kag.com,Mid-Value/Loyal
449,480,Lisa,Rivera,49,Other,Austin,lisa.rivera@kag.com,High-Value/Frequent
450,481,Mark,Davis,62,Female,Louisville,mark.davis@kag.com,Low-Value/New
451,482,Michael,Lewis,57,Other,Albuquerque,michael.lewis@kag.com,Mid-Value/Loyal
452,484,Sandra,Martinez,25,Female,Milwaukee,sandra.martinez@kag.com,High-Value/Frequent
453,485,Jessica,Hill,27,Male,San Francisco,jessica.hill@kag.com,Mid-Value/Loyal
454,486,Paul,Ramirez,42,Female,Dallas,paul.ramirez@kag.com,Mid-Value/Loyal
455,487,Lisa,Carter,28,Female,Jacksonville,lisa.carter@kag.com,High-Value/Frequent
456,488,Mark,Scott,45,Male,San Diego,mark.scott@kag.com,Low-Value/New
457,489,Susan,Gonzalez,50,Other,Nashville,susan.gonzalez@kag.com,High-Value/Frequent
458,490,Betty,Young,56,Other,San Jose,betty.young@kag.com,Mid-Value/Loyal
459,491,Robert,Scott,43,Female,Phoenix,robert.scott@kag.com,Low-Value/New
460,492,Timothy,Torres,25,Male,Philadelphia,timothy.torres@kag.com,Mid-Value/Loyal
461,494,Ashley,Perez,43,Male,Milwaukee,ashley.perez@kag.com,High-Value/Frequent
462,495,Melissa,Brown,49,Female,San Francisco,melissa.brown@kag.com,High-Value/Frequent
463,496,Robert,Walker,63,Male,Austin,robert.walker@kag.com,Mid-Value/Loyal
464,497,Barbara,Moore,45,Female,Oklahoma City,barbara.moore@kag.com,Mid-Value/Loyal
465,498,Jessica,Nguyen,69,Other,Dallas,jessica.nguyen@kag.com,Low-Value/New
466,499,Sandra,White,24,Other,Los Angeles,sandra.white@kag.com,High-Value/Frequent
467,500,Sandra,Thompson,52,Other,Atlanta,sandra.thompson@kag.com,High-Value/Frequent
468,501,Deborah,Perez,19,Other,New York,deborah.perez@kag.com,High-Value/Frequent
469,502,Charles,Johnson,39,Male,Houston,charles.johnson@kag.com,Low-Value/New
470,503,Joshua,Walker,67,Male,Mesa,joshua.walker@kag.com,Low-Value/New
471,504,Margaret,Hernandez,39,Male,Boston,margaret.hernandez@kag.com,High-Value/Frequent
472,505,Steven,Ramirez,20,Female,Chicago,steven.ramirez@kag.com,Low-Value/New
473,506,Ashley,Rivera,63,Other,Dallas,ashley.rivera@kag.com,Low-Value/New
474,507,Paul,Young,67,Other,Washington,paul.young@kag.com,High-Value/Frequent
475,508,Daniel,Jones,62,Other,El Paso,daniel.jones@kag.com,High-Value/Frequent
476,509,Elizabeth,Nguyen,25,Male,Fort Worth,elizabeth.nguyen@kag.com,Mid-Value/Loyal
477,510,Robert,Martinez,21,Male,Jacksonville,robert.martinez@kag.com,Low-Value/New
478,511,Margaret,Flores,32,Other,Fresno,margaret.flores@kag.com,High-Value/Frequent
479,512,Kimberly,Rivera,61,Female,Jacksonville,kimberly.rivera@kag.com,Low-Value/New
480,513,Donald,White,63,Male,Baltimore,donald.white@kag.com,High-Value/Frequent
481,514,Elizabeth,Wright,69,Other,Washington,elizabeth.wright@kag.com,Low-Value/New
482,515,Christopher,Baker,56,Other,Philadelphia,christopher.baker@kag.com,Low-Value/New
483,516,Emily,Mitchell,29,Other,Los Angeles,emily.mitchell@kag.com,High-Value/Frequent
484,517,James,Thompson,46,Female,Baltimore,james.thompson@kag.com,Low-Value/New
485,518,Robert,Taylor,26,Other,Los Angeles,robert.taylor@kag.com,High-Value/Frequent
486,519,Brian,Smith,59,Male,Albuquerque,brian.smith@kag.com,Low-Value/New
487,520,Patricia,Walker,57,Female,Indianapolis,patricia.walker@kag.com,Low-Value/New
488,521,Jessica,Walker,37,Female,Fort Worth,jessica.walker@kag.com,Mid-Value/Loyal
489,522,Nancy,Adams,51,Other,New York,nancy.adams@kag.com,Low-Value/New
490,523,Jessica,Adams,43,Male,San Diego,jessica.adams@kag.com,High-Value/Frequent
491,525,Ronald,Rodriguez,38,Other,Charlotte,ronald.rodriguez@kag.com,Mid-Value/Loyal
492,526,Betty,Perez,40,Other,San Diego,betty.perez@kag.com,High-Value/Frequent
493,527,Emily,Gonzalez,35,Male,Jacksonville,emily.gonzalez@kag.com,High-Value/Frequent
494,528,Anthony,Harris,69,Female,Phoenix,anthony.harris@kag.com,High-Value/Frequent
495,529,Sarah,Mitchell,41,Female,Denver,sarah.mitchell@kag.com,Mid-Value/Loyal
496,530,Nancy,Moore,59,Other,Kansas City,nancy.moore@kag.com,High-Value/Frequent
497,531,Barbara,Lopez,46,Other,Austin,barbara.lopez@kag.com,Low-Value/New
498,532,Stephanie,Flores,55,Male,Oklahoma City,stephanie.flores@kag.com,Mid-Value/Loyal
499,534,Steven,Anderson,69,Male,Nashville,steven.anderson@kag.com,Mid-Value/Loyal
500,535,Steven,Adams,30,Male,Seattle,steven.adams@kag.com,High-Value/Frequent
501,536,Kevin,Anderson,49,Other,Jacksonville,kevin.anderson@kag.com,High-Value/Frequent
502,537,Paul,Anderson,36,Other,Fresno,paul.anderson@kag.com,Low-Value/New
503,538,Barbara,Hill,34,Male,Detroit,barbara.hill@kag.com,Low-Value/New
504,539,Michael,Gonzalez,19,Other,Baltimore,michael.gonzalez@kag.com,Low-Value/New
505,540,James,Taylor,35,Other,Dallas,james.taylor@kag.com,Mid-Value/Loyal
506,542,Michelle,Rodriguez,44,Female,Houston,michelle.rodriguez@kag.com,High-Value/Frequent
507,543,Elizabeth,Flores,31,Female,Philadelphia,elizabeth.flores@kag.com,High-Value/Frequent
508,544,Kevin,Martin,32,Male,Columbus,kevin.martin@kag.com,Low-Value/New
509,545,Amanda,Sanchez,25,Female,Houston,amanda.sanchez@kag.com,High-Value/Frequent
510,546,Mark,Clark,26,Other,Detroit,mark.clark@kag.com,High-Value/Frequent
511,547,Richard,Lee,38,Female,Colorado Springs,richard.lee@kag.com,Low-Value/New
512,548,Barbara,Moore,60,Male,San Francisco,barbara.moore@kag.com,High-Value/Frequent
513,549,Donald,Gonzalez,52,Male,Denver,donald.gonzalez@kag.com,Low-Value/New
514,550,Melissa,Thomas,69,Female,Philadelphia,melissa.thomas@kag.com,Low-Value/New
515,551,Mary,Rodriguez,31,Female,Memphis,mary.rodriguez@kag.com,Mid-Value/Loyal
516,552,Stephanie,Lopez,44,Other,Austin,stephanie.lopez@kag.com,Low-Value/New
517,553,Andrew,Baker,25,Female,Indianapolis,andrew.baker@kag.com,Low-Value/New
518,554,Daniel,Nguyen,52,Female,Baltimore,daniel.nguyen@kag.com,High-Value/Frequent
519,555,Thomas,Jackson,35,Female,Boston,thomas.jackson@kag.com,Mid-Value/Loyal
520,556,Sandra,Miller,31,Other,Omaha,sandra.miller@kag.com,Mid-Value/Loyal
521,557,Linda,Wright,69,Female,Austin,linda.wright@kag.com,Mid-Value/Loyal
522,558,Mark,Mitchell,25,Other,San Antonio,mark.mitchell@kag.com,Mid-Value/Loyal
523,559,Sandra,Moore,66,Other,Detroit,sandra.moore@kag.com,High-Value/Frequent
524,560,Elizabeth,Thomas,25,Male,Washington,elizabeth.thomas@kag.com,Mid-Value/Loyal
525,561,Sandra,Hill,54,Male,Boston,sandra.hill@kag.com,High-Value/Frequent
526,562,Kimberly,Brown,61,Other,Denver,kimberly.brown@kag.com,Low-Value/New
527,563,Kenneth,Harris,19,Other,Milwaukee,kenneth.harris@kag.com,High-Value/Frequent
528,564,John,Young,34,Other,Detroit,john.young@kag.com,Mid-Value/Loyal
529,565,Patricia,Flores,30,Male,Mesa,patricia.flores@kag.com,Mid-Value/Loyal
530,566,Stephanie,Gonzalez,31,Other,El Paso,stephanie.gonzalez@kag.com,Low-Value/New
531,567,Brian,Hall,58,Male,San Jose,brian.hall@kag.com,Mid-Value/Loyal
532,568,William,Taylor,58,Male,Boston,william.taylor@kag.com,Low-Value/New
533,569,Mark,Carter,26,Other,Los Angeles,mark.carter@kag.com,Mid-Value/Loyal
534,570,Margaret,Torres,44,Other,Los Angeles,margaret.torres@kag.com,High-Value/Frequent
535,571,Matthew,Garcia,37,Other,Indianapolis,matthew.garcia@kag.com,Low-Value/New
536,572,Charles,Jackson,55,Male,Dallas,charles.jackson@kag.com,High-Value/Frequent
537,573,Margaret,Gonzalez,29,Female,Louisville,margaret.gonzalez@kag.com,Mid-Value/Loyal
538,574,Elizabeth,Sanchez,59,Other,San Jose,elizabeth.sanchez@kag.com,Mid-Value/Loyal
539,575,Paul,Wilson,39,Female,Sacramento,paul.wilson@kag.com,Mid-Value/Loyal
540,576,David,Walker,54,Female,San Jose,david.walker@kag.com,High-Value/Frequent
541,577,Nancy,Brown,67,Female,Milwaukee,nancy.brown@kag.com,High-Value/Frequent
542,578,Andrew,Hill,56,Female,Nashville,andrew.hill@kag.com,Mid-Value/Loyal
543,579,Ronald,Davis,48,Female,Albuquerque,ronald.davis@kag.com,High-Value/Frequent
544,580,Andrew,Harris,30,Male,Fresno,andrew.harris@kag.com,Mid-Value/Loyal
545,581,Deborah,Gonzalez,18,Male,San Diego,deborah.gonzalez@kag.com,Low-Value/New
546,582,Margaret,Young,55,Male,Los Angeles,margaret.young@kag.com,High-Value/Frequent
547,583,Karen,Nguyen,57,Female,Kansas City,karen.nguyen@kag.com,High-Value/Frequent
548,584,Ronald,Nguyen,26,Male,Albuquerque,ronald.nguyen@kag.com,Low-Value/New
549,585,Joshua,Ramirez,56,Other,Omaha,joshua.ramirez@kag.com,High-Value/Frequent
550,586,Emily,Robinson,27,Female,Louisville,emily.robinson@kag.com,Low-Value/New
551,587,Nancy,Williams,46,Other,Atlanta,nancy.williams@kag.com,Low-Value/New
552,588,Daniel,Ramirez,57,Female,New York,daniel.ramirez@kag.com,Low-Value/New
553,589,Emily,Williams,47,Female,Jacksonville,emily.williams@kag.com,Mid-Value/Loyal
554,590,Paul,Hall,19,Female,Houston,paul.hall@kag.com,Low-Value/New
555,591,Barbara,King,35,Female,Sacramento,barbara.king@kag.com,Mid-Value/Loyal
556,592,Ronald,Thomas,45,Other,Jacksonville,ronald.thomas@kag.com,Low-Value/New
557,593,Richard,Perez,64,Female,Austin,richard.perez@kag.com,High-Value/Frequent
558,594,Daniel,Young,49,Female,Columbus,daniel.young@kag.com,Low-Value/New
559,595,Matthew,Nguyen,41,Male,Kansas City,matthew.nguyen@kag.com,Mid-Value/Loyal
560,596,Andrew,Davis,55,Female,Fort Worth,andrew.davis@kag.com,Mid-Value/Loyal
561,597,Kenneth,Davis,31,Female,San Francisco,kenneth.davis@kag.com,Mid-Value/Loyal
562,598,Ashley,Garcia,42,Female,Indianapolis,ashley.garcia@kag.com,High-Value/Frequent
563,599,Thomas,Wilson,42,Female,Sacramento,thomas.wilson@kag.com,Mid-Value/Loyal
564,600,Ronald,Young,49,Female,Los Angeles,ronald.young@kag.com,Mid-Value/Loyal
